1787040632500005120,4.74439,-0.20548,0.14880,0.59853,-0.22535,0.40335,-0.65443,1.41592,-0.38318,-0.22724,
1787040632566673152,4.84430,-0.23637,0.13358,0.60538,-0.22341,0.38812,-0.65800,1.47052,-0.42841,-0.16832,
1787040632633338880,4.94378,-0.26514,0.12497,0.61373,-0.23029,0.37695,-0.65438,1.52805,-0.43633,-0.06829,
1787040632700005888,5.04007,-0.29114,0.12485,0.62457,-0.24091,0.36399,-0.64760,1.53917,-0.36495,0.09830,
1787040632766673152,5.13716,-0.31204,0.13956,0.63449,-0.25546,0.35264,-0.63860,1.53453,-0.27429,0.35595,
1787040632833338112,5.24271,-0.33117,0.16385,0.63873,-0.27194,0.36122,-0.62257,1.57542,-0.24110,0.37623,
1787040632900006144,5.35577,-0.34883,0.17910,0.63688,-0.28870,0.37531,-0.60843,1.50763,-0.18125,0.12820,
1787040632966671872,5.46052,-0.36273,0.17942,0.64061,-0.29858,0.36488,-0.60607,1.49632,-0.15384,-0.11396,
1787040633033339136,5.56964,-0.37453,0.16643,0.65013,-0.30290,0.35085,-0.60207,1.55154,-0.17700,-0.27472,
1787040633100007168,5.67704,-0.38628,0.15094,0.66337,-0.29950,0.33864,-0.59629,1.61042,-0.17453,-0.19802,
1787040633166671872,5.78963,-0.39896,0.14645,0.67092,-0.29798,0.33929,-0.58818,1.64649,-0.18698,0.02781,
1787040633233339136,5.90062,-0.41373,0.15791,0.67496,-0.29139,0.34168,-0.58547,1.62100,-0.23264,0.26107,
1787040633300005888,6.00523,-0.43155,0.17571,0.67297,-0.28988,0.35138,-0.58277,1.53268,-0.28026,0.34328,
1787040633366672128,6.11121,-0.45409,0.19728,0.66926,-0.28982,0.36617,-0.57794,1.52082,-0.37171,0.32703,
1787040633433339136,6.21675,-0.47855,0.20823,0.66209,-0.28966,0.38702,-0.57267,1.52503,-0.35108,0.10997,
1787040633500005888,6.32380,-0.50368,0.20474,0.65185,-0.29029,0.40397,-0.57239,1.56367,-0.35766,-0.13774,
1787040633566673152,6.42573,-0.52886,0.18856,0.63855,-0.29206,0.42217,-0.57334,1.59814,-0.36196,-0.26307,
